"SIGLA_UF","n_cattle","n_cattle_sd","pasture_201819_tot","pasture_201819_perc","defo_abs_13_17","defo_perc_wo_refo_13_17","defo_buffer_abs_13_17","defo_buffer_perc_13_17","mod_deg_sum_201819","mod_deg_perc_201819","sev_deg_sum_201819","sev_deg_perc_201819","crop_201819_tot","crop_201819_perc","agricultural_credits","mean_mun_msg4_1317","area","buffer_forest_tot_2013","precipitation_2018_19","mean_temp_18_19","population","nearest_fedSh","IBGE_CODE","outline_id","imagedate","stocking_rate"
"AM",79,0.159714022122695,45.0379,81.61,0.3933,0.713,1324.6176,3.153,41.9722,76.05,0,0,0,0,749.44137,0,55.065,126.537047,0.459439798725225,32.2549581108981,46.069,37.696700575716,"1302405","AM_1302405_1",2018-07-06 19:00:00,2.28030170145589
"AM",71,0.173775303150282,108.4134,99.59,0,0,1337.6138,3.425,76.6243,70.53,19.9822,18.39,0,0,749.44137,0,108.393,134.725644,0.459439798725225,32.2549581108981,46.069,36.2155862740042,"1302405","AM_1302405_1",2018-07-06 19:00:00,0.851370771509795
"AM",27,0.103085285053373,27.4598,28.03,1.7996,1.837,2073.1759,5.241,22.8812,23.36,0,0,0,0,749.44137,0,97.743,167.351831,0.459439798725225,32.2549581108981,46.069,37.9225520052586,"1302405","AM_1302405_1",2018-07-06 19:00:00,1.27823217940407
"AM",6,0.115601693574094,63.5767,96.08,17.9345,27.105,1367.1415,3.535,43.7137,66.07,0,0,0,0,749.44137,0,66.019,119.347733,0.459439798725225,32.2549581108981,46.069,38.9666459599563,"1302405","AM_1302405_1",2018-07-06 19:00:00,0.122686455887141
"AM",14,0.0573287977136282,38.3464,55.17,11.9966,16.878,319.2599,0.815,10.1743,14.64,0,0,0,0,749.44137,0,69.345,172.192996,0.459439798725225,32.2549581108981,46.069,41.1430930956758,"1302405","AM_1302405_1",2018-07-06 19:00:00,0.474620824901425
"AM",160,0.296568119257884,135.9674,95.12,0.2596,0.182,2716.3089,6.645,124.5567,87.14,0,0,0,0,749.44137,0,142.617,145.734266,0.459439798725225,32.2549581108981,46.069,40.8234149495586,"1302405","AM_1302405_1",2018-07-06 19:00:00,1.52977846160183
"PA",11,0.112360956446232,37.2137,100,2.2486,6.042,772.6287,2.067,31.0275,83.38,0,0,0,0,22258.61839,0.394079848114367,37.131,36.849596,0.260543891191483,32.4138255945496,27.43,15.148103180224,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.384267084433958
"PA",72,0.131976350441119,244.217,90.33,3.2175,1.19,381.0323,0.909,212.0635,78.44,0,0,0,0,22258.61839,0.394079848114367,269.76,46.375991,0.260543891191483,32.4138255945496,27.43,24.3883373029391,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.383265702223842
"PA",100,0.139323096384306,166.8201,83.63,0,0,399.8006,1.016,126.2267,63.28,6.7935,3.41,0,0,22258.61839,0.394079848114367,199.017,40.026136,0.260543891191483,32.4138255945496,27.43,23.1999512904964,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.779282592445395
"PA",50,0.26047584659631,55.7103,97.59,0,0,1004.1598,2.573,50.0236,87.62,0,0,0,0,22258.61839,0.394079848114367,56.961,48.550302,0.260543891191483,32.4138255945496,27.43,36.2622867498962,"1500347","PA_1500347_3",2018-05-29 19:00:00,1.16675013417627
"PA",7,0.180064487849264,41.3463,100,0,0,990.1826,2.637,37.0104,89.51,0,0,0,0,22258.61839,0.394079848114367,41.254,43.638018,0.260543891191483,32.4138255945496,27.43,29.060588856279,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.220092245255319
"PA",18,0.104094386426722,88.0683,100,0,0,735.935,1.947,56.7844,64.48,0,0,0,0,22258.61839,0.394079848114367,87.872,44.292441,0.260543891191483,32.4138255945496,27.43,16.5219965228422,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.265702869250343
"PA",138,0.0790523284138782,548.3113,92.72,1.7396,0.294,823.5568,1.848,447.5575,75.72,0,0,0,0,22258.61839,0.394079848114367,589.734,53.681006,0.260543891191483,32.4138255945496,27.43,15.9497406789036,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.327186399404864
"PA",11,0.171478728005048,50.6013,99.87,0,0,615.0231,1.679,49.0743,96.86,0,0,0,0,22258.61839,0.394079848114367,50.553,41.27735,0.260543891191483,32.4138255945496,27.43,19.5048885359896,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.282601435140994
"PA",23,0.190815269667488,55.7119,100,0,0,1316.5489,3.322,33.7737,60.62,21.9382,39.38,0,0,22258.61839,0.394079848114367,55.587,61.261102,0.260543891191483,32.4138255945496,27.43,29.2101811834778,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.536689647992619
"PA",23,0.0973045890484945,134.764,98.18,1.8761,1.366,1643.718,4.104,128.1731,93.37,0.421,0.31,0,0,22258.61839,0.394079848114367,136.961,60.199018,0.260543891191483,32.4138255945496,27.43,38.6620619554392,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.221869341960761
"PA",37,0.0565685424949238,37.8372,93.87,3.6997,9.179,637.9528,1.743,27.3815,67.93,0,0,0,0,22258.61839,0.394079848114367,40.218,36.920779,0.260543891191483,32.4138255945496,27.43,17.2594948755789,"1500347","PA_1500347_1",2019-08-06 19:00:00,1.27123571511634
"PA",26,0.0761558923831423,84.2253,86.75,11.5668,10.238,1195.5257,2.92,73.5896,75.8,0.3924,0.4,0,0,22258.61839,0.394079848114367,96.87,51.410188,0.260543891191483,32.4138255945496,27.43,33.1229044957672,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.401304596124917
"PA",21,0.139797370927964,74.4365,100,0,0,735.4916,1.958,72.9637,98.02,0,0,0,0,22258.61839,0.394079848114367,74.27,46.247047,0.260543891191483,32.4138255945496,27.43,16.6212021232924,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.366755556749713
"PA",144,0.0759831722579342,484.78,98.66,7.9179,1.057,588.2031,1.319,442.383,90.11,9.5357,1.94,0,0,22258.61839,0.394079848114367,489.846,45.342945,0.260543891191483,32.4138255945496,27.43,20.7146922196989,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.386154544329387
"PA",71,0.101382563911475,261.1933,100,0,0,510.8327,1.256,220.6844,84.49,40.5089,15.51,0,0,22258.61839,0.394079848114367,260.61,38.562432,0.260543891191483,32.4138255945496,27.43,20.666631688783,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.353378130296604
"PA",137,0.0499213662584287,540.3507,81.09,1.5196,0.188,684.8449,1.518,433.0536,64.99,12.3939,1.86,0,0,22258.61839,0.394079848114367,664.889,44.361789,0.260543891191483,32.4138255945496,27.43,17.6450127332109,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.329600757434015
"PA",113,0.163069906860355,149.3589,100,0,0,764.5878,1.959,132.1752,88.5,0,0,0,0,22258.61839,0.394079848114367,149.025,49.835977,0.260543891191483,32.4138255945496,27.43,16.8193130622527,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.983536970344586
"PA",106,0.133537458036629,276.3098,98.05,0,0,1329.3445,2.928,229.8247,81.57,4.0616,1.44,0,0,22258.61839,0.394079848114367,281.126,64.821605,0.260543891191483,32.4138255945496,27.43,32.8685992683922,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.498715572158497
"PA",30,0.150486932298959,45.0869,100,0.0639,0.142,789.2624,2.081,22.3575,49.59,0,0,0,0,22258.61839,0.394079848114367,44.986,38.940378,0.260543891191483,32.4138255945496,27.43,15.2429894249484,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.864996262772557
"PA",34,0.128693210864256,100.1505,97.39,0.5646,0.549,989.7496,2.478,83.2645,80.97,0,0,0,0,22258.61839,0.394079848114367,102.602,52.357288,0.260543891191483,32.4138255945496,27.43,35.7204328007966,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.441335789636597
"PA",26,0.153863046152958,101.7171,94.04,0,0,1280.1304,3.119,88.592,81.9,0,0,0,0,22258.61839,0.394079848114367,107.923,63.611135,0.260543891191483,32.4138255945496,27.43,32.0784792372288,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.332294176692021
"PA",67,0.0777332881893247,207.9452,92.93,9.1173,4.074,737.4366,1.822,141.5371,63.25,0,0,0,0,22258.61839,0.394079848114367,223.266,53.804099,0.260543891191483,32.4138255945496,27.43,19.0191118223947,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.418860353593158
"PA",66,0.0567148688272271,88.5736,74.12,0,0,431.4942,1.086,47.4907,39.74,0,0,0,0,22258.61839,0.394079848114367,119.233,55.077132,0.260543891191483,32.4138255945496,27.43,23.5726890801515,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.968685928990128
"PA",28,0.0724188913572043,199.1953,88.78,5.7165,2.189,629.8187,1.572,147.6131,65.79,0,0,0,0,22258.61839,0.394079848114367,223.874,41.039285,0.260543891191483,32.4138255945496,27.43,19.2803698981828,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.182735235218903
"PA",35,0.0902969885868222,99.2065,100,4.747,3.93,1181.4568,2.905,99.0864,99.88,0.1201,0.12,0,0,22258.61839,0.394079848114367,98.987,47.0163,0.260543891191483,32.4138255945496,27.43,31.8787568130425,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.45863930286826
"PA",46,0.115671107681339,140.0731,100,0,0,671.0329,1.74,122.5077,87.46,17.5654,12.54,0,0,22258.61839,0.394079848114367,139.76,42.977647,0.260543891191483,32.4138255945496,27.43,18.2291230244395,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.426919943943555
"PA",10,0.0670069841429707,50.9268,92.75,1.6317,2.972,1249.2148,3.175,41.7197,75.98,5.9875,10.9,0,0,22258.61839,0.394079848114367,54.784,50.769648,0.260543891191483,32.4138255945496,27.43,33.0715430334981,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.255268345939662
"PA",34,0.0369351126577998,107.3414,88.33,0.0166,-0.033,1189.5014,2.92,80.6756,66.38,0,0,0,0,22258.61839,0.394079848114367,121.258,51.958472,0.260543891191483,32.4138255945496,27.43,32.0698521759433,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.411770295524374
"PA",7,0.090304793552275,42.3676,100,0.2828,0.667,735.6145,2.006,41.5749,98.13,0,0,0,0,22258.61839,0.394079848114367,42.273,41.423094,0.260543891191483,32.4138255945496,27.43,16.5239509507004,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.21478677102314
"PA",21,0.109025674100428,45.9267,100,0,0,769.2276,2.044,45.9267,100,0,0,0,0,22258.61839,0.394079848114367,45.824,37.428225,0.260543891191483,32.4138255945496,27.43,15.2645864353793,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.594425464925632
"PA",324,0.163376921576891,371.0933,100,0.5363,0.145,649.8613,1.529,297.6262,80.2,0,0,0,0,22258.61839,0.394079848114367,370.265,62.811767,0.260543891191483,32.4138255945496,27.43,21.7514917282076,"1500347","PA_1500347_1",2019-08-06 19:00:00,1.13502453426133
"PA",39,0.0429635071666941,175.0374,100,0,0,720.9439,1.822,144.5658,82.59,2.4292,1.39,0,0,22258.61839,0.394079848114367,174.647,50.338793,0.260543891191483,32.4138255945496,27.43,18.1457884141182,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.289652382862177
"PA",6,0.0648483955905688,91.6098,85.54,13.1478,11.481,1173.1511,2.883,77.6468,72.5,21.506,20.08,0,0,22258.61839,0.394079848114367,106.862,60.386073,0.260543891191483,32.4138255945496,27.43,34.194329035358,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.085143729164347
"PA",67,0.0763817184353888,199.8951,74.45,0,0,380.0982,0.918,154.6889,57.62,37.2822,13.89,0,0,22258.61839,0.394079848114367,267.887,45.975015,0.260543891191483,32.4138255945496,27.43,24.4412677820652,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.43572853961903
"PA",62,0.101944947305047,96.1125,88.65,5.1852,4.783,1239.9967,3.02,78.5156,72.42,14.4234,13.3,0,0,22258.61839,0.394079848114367,108.173,62.463652,0.260543891191483,32.4138255945496,27.43,32.7688094644658,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.838600598257251
"PA",28,0.20238400342737,107.8574,100,0,0,1091.6186,2.683,94.0985,87.24,13.7588,12.76,0,0,22258.61839,0.394079848114367,107.616,57.259805,0.260543891191483,32.4138255945496,27.43,34.957519639848,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.337482639114238
"PA",17,0.0613893604569265,85.9696,95.96,3.7325,3.861,1199.4885,3.029,57.7436,64.45,0.5321,0.59,0,0,22258.61839,0.394079848114367,89.389,47.445888,0.260543891191483,32.4138255945496,27.43,31.065951903043,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.257067614598649
"PA",66,0.079929280777096,174.6136,99.52,6.6337,3.553,1870.0796,4.558,157.6905,89.9,0.0193,0.01,0,0,22258.61839,0.394079848114367,175.024,64.162282,0.260543891191483,32.4138255945496,27.43,36.8568326160428,"1500347","PA_1500347_3",2018-05-29 19:00:00,0.49137066070455
"PA",7,0.0795709104697997,35.6816,100,0,0,613.4543,1.707,34.0762,95.5,0,0,0,0,22258.61839,0.394079848114367,35.602,36.576393,0.260543891191483,32.4138255945496,27.43,17.986334397266,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.255033406573696
"PA",50,0.099016355540402,208.775,99.61,1.6085,0.767,1262.0786,2.983,202.2632,96.5,6.4995,3.1,0,0,22258.61839,0.394079848114367,209.124,53.87063,0.260543891191483,32.4138255945496,27.43,29.8424811750598,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.311339959286313
"PA",46,0.0475031803974056,298.6319,95.71,12.0471,2.574,1221.3839,2.666,261.8269,83.91,0.0443,0.01,0,0,22258.61839,0.394079848114367,311.334,53.326446,0.260543891191483,32.4138255945496,27.43,30.8106328480769,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.200246524232676
"PA",7,0.050170158738152,107.5066,99.03,31.4918,18.745,1490.7919,3.567,99.0092,91.2,9.0784,8.36,0,0,22258.61839,0.394079848114367,108.315,63.549711,0.260543891191483,32.4138255945496,27.43,29.8313404259676,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.0846459659220922
"PA",57,0.125122720420354,176.97,99.4,0,0,1109.3459,2.632,155.8672,87.54,21.1028,11.85,0,0,22258.61839,0.394079848114367,177.646,52.461096,0.260543891191483,32.4138255945496,27.43,29.078104640236,"1500347","PA_1500347_2",2019-06-29 19:00:00,0.418715036446855
"PA",10,0.0986823411160829,68.3316,100,10.1405,14.84,373.5731,0.994,56.8018,83.13,11.5298,16.87,0,0,22258.61839,0.394079848114367,68.179,35.702441,0.260543891191483,32.4138255945496,27.43,22.8376690315659,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.190248728260424
"PA",37,0.0735227044959082,158.33,100,0,0,690.8266,1.749,144.7554,91.43,0,0,0,0,22258.61839,0.394079848114367,157.976,54.807763,0.260543891191483,32.4138255945496,27.43,20.3089920352501,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.303795869386724
"PA",138,0.108882685860537,219.8671,99.77,0,0,776.1632,1.838,112.786,51.18,0,0,0,0,22258.61839,0.394079848114367,219.871,55.759687,0.260543891191483,32.4138255945496,27.43,18.736496252022,"1500347","PA_1500347_1",2019-08-06 19:00:00,0.81594745189253
"PA",9,0.0608580619450184,21.2494,93.08,6.5208,28.15,2423.0903,6.189,19.7033,86.31,1.2071,5.29,0,0,1592.61458,0,22.778,101.755053,0.309524070363806,30.6341910022489,114.594,136.567783395875,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.550603781753838
"PA",32,0.0992584279911394,105.3175,96.66,35.103,29.707,2340.06,5.688,46.8296,42.98,59.8157,54.9,0,0,1592.61458,0,108.717,107.298928,0.309524070363806,30.6341910022489,114.594,136.631203667256,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.394996083272011
"PA",25,0.191499826799113,19.8926,100,5.1457,25.867,2903.5317,7.848,3.5739,17.97,16.3186,82.03,0,0,1592.61458,0,19.848,116.995868,0.309524070363806,30.6341910022489,114.594,129.394734132576,"1500602","PA_1500602_1",2019-06-15 19:00:00,1.63377336295909
"PA",11,0.118018531053731,16.3742,75.07,5.9833,17.441,2978.2969,8.014,10.2844,47.15,0,0,0,0,1592.61458,0,21.762,113.75461,0.309524070363806,30.6341910022489,114.594,130.377471037578,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.87332510901296
"PA",6,0.143732244939068,16.9946,87.06,0,0,2192.6504,5.764,7.543,38.64,9.7905,50.16,0,0,1592.61458,0,19.477,95.923227,0.309524070363806,30.6341910022489,114.594,136.929241569097,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.458969319666247
"PA",5,0.0376844575812797,19.5257,96.99,1.2514,3.808,2969.0179,8.025,14.7032,73.03,3.4226,17,0,0,1592.61458,0,20.087,106.298079,0.309524070363806,30.6341910022489,114.594,132.419108918863,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.332894595328208
"PA",22,0.0241395239986693,139.1119,35.68,31.3935,6.883,3049.9198,6.855,68.9352,17.68,7.6899,1.97,0,0,1592.61458,0,389.018,139.301012,0.309524070363806,30.6341910022489,114.594,129.572880688145,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.205589888427949
"PA",317,0.0721469483875576,313.4558,43.45,0,0,1873.8554,3.755,256.7671,35.61,19.3681,2.69,0,0,1592.61458,0,719.498,125.309368,0.309524070363806,30.6341910022489,114.594,140.355145599422,"1500602","PA_1500602_2",2019-08-06 19:00:00,1.3146989144881
"PA",13,0.132437393551081,19.4755,92.37,3.0341,14.391,3017.9798,8.062,16.401,77.79,0.1769,0.84,0,0,1592.61458,0,21.036,106.327419,0.309524070363806,30.6341910022489,114.594,134.301826460985,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.86775692536777
"PA",11,0.162120988976422,18.8994,95.36,1.0857,5.478,2977.6849,7.968,15.2415,76.9,2.2666,11.44,0,0,1592.61458,0,19.774,99.346707,0.309524070363806,30.6341910022489,114.594,131.75683192785,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.756637776860641
"PA",9,0.0307996683322234,82.223,30.26,0.6151,-0.047,2028.9792,4.191,66.704,24.55,0.7735,0.28,0,0,1592.61458,0,271.116,121.182207,0.309524070363806,30.6341910022489,114.594,138.663425669672,"1500602","PA_1500602_2",2019-08-06 19:00:00,0.142295951254515
"PA",11,0.118018531053731,14.9433,70.85,5.4752,16.513,2981.6419,8.034,7.2987,34.61,0,0,0,0,1592.61458,0,21.044,113.352093,0.309524070363806,30.6341910022489,114.594,130.40885150733,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.956950606626381
"PA",7,0.0465251910171914,121.5679,51.07,0.7126,-4.855,2094.0006,4.361,58.7617,24.68,23.0073,9.66,0,0,1592.61458,0,237.509,122.901231,0.309524070363806,30.6341910022489,114.594,138.127306952515,"1500602","PA_1500602_2",2019-08-06 19:00:00,0.0748552866340539
"PA",9,0.110994070937823,15.0142,72.28,0,0,2993.6778,8.018,14.2546,69.37,1.3936,6.78,0,0,1592.61458,0,20.503,105.886067,0.309524070363806,30.6341910022489,114.594,134.346664292592,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.779262298357555
"PA",465,0.246502069277679,266.04,90.74,0,0,1521.3053,3.462,196.8975,67.16,64.2237,21.91,0,0,1592.61458,0,292.533,122.453413,0.309524070363806,30.6341910022489,114.594,142.105086271086,"1500602","PA_1500602_2",2019-08-06 19:00:00,2.27221470455571
"PA",37,0.2040315997688,49.1117,64.36,0,0,1294.7906,3.244,37.4512,49.08,12.0986,15.86,0,0,1592.61458,0,76.137,102.732261,0.309524070363806,30.6341910022489,114.594,141.514811369287,"1500602","PA_1500602_2",2019-08-06 19:00:00,0.979400020768982
"PA",6,0.127391409809669,18.042,86.55,0,0,2989.8123,8.045,15.3301,73.54,0,0,0,0,1592.61458,0,20.799,104.871148,0.309524070363806,30.6341910022489,114.594,128.759771054997,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.432324575989358
"PA",5,0.0635641391826168,20.1236,100,0,0,2853.8677,7.669,11.6752,58.02,8.4485,41.98,0,0,1592.61458,0,20.079,103.382329,0.309524070363806,30.6341910022489,114.594,134.426983978911,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.323003836291717
"PA",5,0.110188887079514,18.6179,94.12,2.4689,6.241,3053.5542,8.208,13.8355,69.95,0,0,0,0,1592.61458,0,19.736,106.262444,0.309524070363806,30.6341910022489,114.594,128.809504935966,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.349126378377798
"PA",23,0.140456966296604,50.9588,50.36,0,0,1852.4373,4.432,49.3638,48.79,0,0,0,0,1592.61458,0,100.953,107.456862,0.309524070363806,30.6341910022489,114.594,139.149083142353,"1500602","PA_1500602_2",2019-08-06 19:00:00,0.586748510561473
"PA",7,0.0801681057564508,19.9125,99.92,1.3869,6.959,3015.8757,8.114,8.9182,44.75,10.1906,51.13,0,0,1592.61458,0,19.884,115.313054,0.309524070363806,30.6341910022489,114.594,129.359240182679,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.45699937225361
"PA",22,0.181507061094349,19.7624,98.09,5.6858,27.718,2876.018,7.682,17.1372,85.06,2.6251,13.03,0,0,1592.61458,0,20.103,101.0272,0.309524070363806,30.6341910022489,114.594,133.290835910283,"1500602","PA_1500602_1",2019-06-15 19:00:00,1.44719264866615
"PA",9,0.141002329075564,16.4459,81.7,0,0,2863.5124,7.671,19.1176,94.97,0.5674,2.82,0,0,1592.61458,0,20.085,104.159786,0.309524070363806,30.6341910022489,114.594,134.910132273267,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.711423515891499
"PA",18,0.203914860586536,15.8004,81.79,0,0,2232.1313,5.877,7.0619,36.56,9.0074,46.63,0,0,1592.61458,0,19.275,95.224721,0.309524070363806,30.6341910022489,114.594,136.908220504679,"1500602","PA_1500602_1",2019-06-15 19:00:00,1.48097516518569
"PA",26,0.179200857220228,32.1257,88.04,0,0,1126.4179,2.988,27.1895,74.51,0,0,0,0,1592.61458,0,36.409,100.594663,0.309524070363806,30.6341910022489,114.594,141.721287617369,"1500602","PA_1500602_2",2019-08-06 19:00:00,1.05211715231108
"PA",7,0.119102421334984,15.8337,78.58,1.9249,9.169,2920.9407,7.866,18.4511,91.57,0,0,0,0,1592.61458,0,20.104,104.201515,0.309524070363806,30.6341910022489,114.594,133.890346906096,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.57472353271819
"PA",5,0.0819971055210721,50.7261,56.65,29.5628,19.585,2938.8712,7.417,26.7505,29.88,1.0956,1.22,0,0,1592.61458,0,89.33,118.893893,0.309524070363806,30.6341910022489,114.594,131.546178607619,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.128139163073842
"PA",6,0.101414564479897,20.6155,100,12.2907,53.063,2815.0105,7.535,18.2039,88.3,0,0,0,0,1592.61458,0,20.569,105.338167,0.309524070363806,30.6341910022489,114.594,128.226419148353,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.378356091290534
"PA",7,0.182574185835055,4.9969,53.27,0,0,2522.9497,6.713,5.2018,55.45,0,0,0,0,1592.61458,0,9.359,101.662119,0.309524070363806,30.6341910022489,114.594,135.72625713196,"1500602","PA_1500602_1",2019-06-15 19:00:00,1.82112910004203
"PA",11,0.0923076923076923,13.8056,68.53,8.6488,31.097,2845.0765,7.689,2.6191,13,0,0,0,0,1592.61458,0,20.101,103.178726,0.309524070363806,30.6341910022489,114.594,133.442980414863,"1500602","PA_1500602_1",2019-06-15 19:00:00,1.03581155473141
"PA",5,0.107835846519657,17.7883,88.43,3.7168,18.518,2833.3452,7.568,14.5662,72.57,0,0,0,0,1592.61458,0,20.026,99.368893,0.309524070363806,30.6341910022489,114.594,132.805830809046,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.365408723711653
"PA",60,0.263669101300484,61.0599,81.2,0,0,1256.2115,3.155,57.1379,75.98,4.3673,5.81,0,0,1592.61458,0,75.03,104.081391,0.309524070363806,30.6341910022489,114.594,141.722015463981,"1500602","PA_1500602_2",2019-08-06 19:00:00,1.27743412616136
"PA",14,0.0935294567158593,19.4437,92.46,7.7219,32.633,2926.0477,7.807,19.9593,96.97,0,0,0,0,1592.61458,0,20.537,101.218251,0.309524070363806,30.6341910022489,114.594,133.778723113599,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.936035836800609
"PA",9,0.149278424896903,19.9753,95.07,7.1823,31.345,3017.8356,8.062,0,0,0,0,0,0,1592.61458,0,20.964,102.484015,0.309524070363806,30.6341910022489,114.594,133.309026172868,"1500602","PA_1500602_1",2019-06-15 19:00:00,0.585723368359925
"PA",5,0.0296296296296296,49.9094,100,0.6259,1.254,1125.8919,2.68,44.5832,89.33,5.3263,10.67,0,0,0,0.305924416935868,49.798,41.460309,0.228859114646912,33.3078503828293,37.085,12.7255238893059,"1502152","PA_1502152_1",2019-07-31 19:00:00,0.130235987609549
"PA",26,0.0832192224875249,49.4972,100,0,0,712.1174,1.776,47.6011,96.17,0,0,0,0,0,0.305924416935868,49.387,33.886262,0.228859114646912,33.3078503828293,37.085,5.90948451244151,"1502152","PA_1502152_2",2019-06-11 19:00:00,0.682866909643374
"PA",70,0.287130920563966,50.6685,100,0,0,1137.3012,2.71,50.5407,99.75,0.1278,0.25,0,0,0,0.305924416935868,50.555,42.183215,0.228859114646912,33.3078503828293,37.085,12.8998594743062,"1502152","PA_1502152_1",2019-07-31 19:00:00,1.79598764518389
"PA",21,0.25453502153498,23.0219,100,0,0,630.1264,1.669,18.9366,82.25,0,0,0,0,0,0.305924416935868,22.97,31.222176,0.228859114646912,33.3078503828293,37.085,5.89503399622756,"1502152","PA_1502152_2",2019-06-11 19:00:00,1.18582740781604
"PA",58,0.212880476177731,47.836,100,0,0,1079.1154,2.607,43.5877,91.12,0,0,0,0,0,0.305924416935868,47.729,39.213023,0.228859114646912,33.3078503828293,37.085,8.60918912641387,"1502152","PA_1502152_1",2019-07-31 19:00:00,1.57621874738691
"PA",16,0.226459289142612,49.1999,100,0,0,1081.802,2.677,43.4083,88.23,5.7916,11.77,0,0,0,0.305924416935868,49.09,37.960643,0.228859114646912,33.3078503828293,37.085,11.4895299345766,"1502152","PA_1502152_1",2019-07-31 19:00:00,0.422765086920908
"PA",5,0.103174045733111,52.3029,100,0,0,1136.2308,2.707,52.0386,99.49,0.2643,0.51,0,0,0,0.305924416935868,52.186,41.029588,0.228859114646912,33.3078503828293,37.085,12.5451338981294,"1502152","PA_1502152_1",2019-07-31 19:00:00,0.124276091765466
"PA",55,0.247756029883374,48.8566,100,0,0,1150.8508,2.738,48.8566,100,0,0,0,0,0,0.305924416935868,48.748,43.018929,0.228859114646912,33.3078503828293,37.085,13.0807349632992,"1502152","PA_1502152_1",2019-07-31 19:00:00,1.46346655313714
"PA",47,0.254386837612969,49.7839,99.56,1.7881,3.575,735.7991,1.851,35.681,71.35,0,0,0,0,0,0.305924416935868,49.894,32.509393,0.228859114646912,33.3078503828293,37.085,6.42504281729578,"1502152","PA_1502152_2",2019-06-11 19:00:00,1.22730440965854
"PA",11,0.125798338592511,47.5949,96.22,0.5558,0.562,1090.6456,2.615,34.8525,70.46,0,0,0,0,0,0.305924416935868,49.355,40.756188,0.228859114646912,33.3078503828293,37.085,9.03085716292942,"1502152","PA_1502152_1",2019-07-31 19:00:00,0.300452359391447
"PA",11,0.0727939080682651,47.9079,93.26,0.291,0.283,1074.6892,2.578,32.9125,64.07,0,0,0,0,0,0.305924416935868,51.258,40.325515,0.228859114646912,33.3078503828293,37.085,8.89070432687913,"1502152","PA_1502152_1",2019-07-31 19:00:00,0.29848939318985
